Post date,Age,ReviewRating,ProfilePhoto,Tokens,Characters,Paragraphs,Sentences,Sentences per Paragraph,Tokens per Sentence,Characters per Token,Passive Sentences,HardToSpellWords,SimilarWords,NetLingo,Nouns,Verbs,Adverbs,Adjectives,Polarity ,FLESCH_READING,FLESCH_KINCAID,ARI,COLEMAN_LIAU,GUNNING_FOG,SMOG_INDEX,COMPLEXWORDS,SYLLABLES,Smileys,HashTags,SpellMistakes,StopWords,TitleDepth,TitlePolarity,AboutDisclosure,BadgeCount,MemberSince,Past Ratings,AveragPastRatings,PastReviews,HelpfulVotes  ,TotalVotes,Helpfulness,Label
9/11/2017,41,4,0,65,381,2,5,2.5,13,5.6,29.5,0.518134715,32.12435233,0,0.00486209,0.001215523,0.002431045,0.001389169,-0.542160851,75.029,7.68,6.418,5.728,9.6,8.477,9,234,0.227508338,0.002970899,0.518134715,48.1865285,4,0,0,2,10,0.00,0,0.00,1,1,100,High
4/13/2017,192,1,0,72,350,1,1,1,72,4.7,3.3,1.351351351,45.94594595,0,0.003125266,0.000173626,0.000347252,0.001736259,-0.396434197,37.928,11.447,9.658,12.323,16.4,13.677,19,128,0.227482016,0.002970556,8.108108108,32.43243243,6,0.125,0,2,10,0.00,0,0.00,2,3,66.66666667,High
3/6/2017,230,5,0,277,1.331,5,13,2.6,21.3,4.6,54.1,0,41.97530864,0,0.002777662,0.000520812,0.001041623,0.001388831,0.479514217,0.99,31.753,37.296,10.744,34.8,19.432,9,115,0.227453212,0.002970179,2.469135802,45.67901235,4,0,0,2,10,0.00,0,0.00,2,3,66.66666667,High
2/12/2017,252,1,0,234,1.237,7,11,1.5,19,5,48,1.290322581,42.25806452,0,0.006767191,0.001388142,0.002429248,0.004337943,1.080067259,55.271,10.882,10.977,10.307,13.2,11.987,35,428,0.227499289,0.002968741,7.419354839,43.87096774,10,-0.294088811,0,2,10,0.00,0,0.00,2,3,66.66666667,High
7/7/2016,472,9,0,114,515,3,4,1.3,28.5,4.3,57.6,1.811594203,46.37681159,0,0.007805074,0.001561015,0.000693784,0.004509599,0.834246976,45.751,12.23,12.913,12.675,14.8,13.313,39,390,0.227713587,0.002967461,7.246376812,38.76811594,3,0,0,2,10,0.00,0,0.00,3,5,60,Low
3/17/2016,584,8,0,261,1.302,3,10,3.3,26.1,4.8,49.7,0.757575758,30.3030303,0,0.001387275,0.000346819,0.001907503,0.002254322,0.333647432,56.392,12.66,13.001,7.968,14.8,11.66,10,167,0.227666651,0.002966849,1.515151515,47.72727273,5,0,0,2,10,0.00,0,0.00,3,5,60,Low
6/5/2016,504,9,0,146,638,1,13,13,11.2,4.1,84.1,1.337792642,34.44816054,0,0.009013178,0.001733304,0.002946616,0.00467992,2.391639143,49.438,12.972,14.127,11.034,15.6,13.247,35,410,0.227560406,0.002965465,4.347826087,48.82943144,2,0,0,2,10,0.00,0,0.00,4,7,57.14285714,Low
5/16/2016,524,0,1,503,2.276,6,28,4.6,17.9,4.4,64.3,0,35.55555556,0,0.005025239,0.001212989,0.001386273,0.001559557,2.330887969,83.13,4.79,3.39,5.37,6.8,7.472,8,198,0.227496493,0.002964632,5.555555556,41.66666667,7,0.75,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
5/7/2016,533,9,1,165,768,7,7,1,23.5,4.5,59.3,1.413427562,36.39575972,0,0.013330979,0.002770074,0.006578925,0.008310221,2.801400313,66.934,8.493,7.759,8.201,10.8,10.096,47,738,0.228075235,0.002962016,4.946996466,47.87985866,6,0,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
5/3/2016,537,8,1,117,553,3,9,3,13,4.5,59.8,0.523560209,32.98429319,0,0.003807711,0.001038467,0.001384622,0.002076933,2.240324179,63.745,10.401,10.883,8.423,13.2,11.281,16,238,0.228007344,0.002961134,6.282722513,43.97905759,2,0,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
4/23/2016,547,9,1,536,2.547,7,28,4,19.1,4.6,61.2,2.142857143,40,0,0.004499048,0.000692161,0.001211282,0.001557363,1.18993896,62.28,7.968,5.66,7.532,11.2,10.958,19,190,0.227957606,0.002960488,4.285714286,38.57142857,10,0,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
1/22/2016,639,9,1,801,3.704,4,31,7.7,25.8,4.5,53.9,1.292407108,34.08723748,0,0.014002963,0.001037257,0.00484053,0.006915044,2.114045799,62.317,9.376,9.565,9.857,11.6,10.883,58,800,0.228204949,0.002957636,5.331179321,47.17285945,12,0,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
1/12/2016,649,2,1,124,521,1,10,10,12.4,4,80.3,1.888888889,40.33333333,0,0.023305154,0.003797877,0.004143139,0.010530477,2.284602233,57.266,11.607,11.817,8.832,13.6,11.385,75,1193,0.228352026,0.002953498,7.666666667,43.55555556,2,0.361408058,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
1/3/2016,658,8,1,136,596,4,8,2,17,4.2,73.2,1.459854015,27.00729927,0,0.002416314,0.001208157,0.002071126,0.000862969,-0.891100794,79.63,5.233,4.028,6.282,7.6,8.196,9,168,0.228303406,0.002952869,5.839416058,54.74452555,2,0.06,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
1/3/2016,658,10,1,166,734,6,16,2.6,10.3,4.2,79,1.875,40,0,0.002760848,0.001035318,0.000517659,0.002415742,-0.321854021,67.171,8.752,7.986,7.749,10.8,9.866,11,194,0.228246649,0.002952135,7.5,41.25,10,-0.135971914,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
10/16/2015,737,6,1,180,835,2,9,4.5,20,4.5,62.4,3,34.5,0,0.002932531,0.001207513,0.002587527,0.00189752,1.351169425,78.206,4.944,3.475,6.818,7.2,8.303,15,233,0.228175743,0.002951218,0.5,42.5,4,-0.915,0,2,1.5,0.00,0,0.00,4,7,57.14285714,Low
3/27/2016,574,9,1,125,570,2,7,3.5,17.8,4.4,56,3.921568627,35.29411765,0,0.005345851,0.000862234,0.002586702,0.003276489,-2.478958121,59.15,10.816,10.508,8.524,14.4,12.682,25,274,0.228103465,0.002950283,3.921568627,48.03921569,5,0.018333333,0,2,1.5,0.00,0,0.00,5,9,55.55555556,Low
1/10/2016,651,0,0,115,547,2,7,3.5,16.4,4.6,65.7,5.369127517,30.20134228,0,0.002930928,0.001034445,0.003448151,0.002586113,-1.920911488,59.696,9.653,7.37,7.336,13.2,12.024,19,201,0.228050702,0.002949601,1.342281879,50.33557047,8,0,0,2,1.9,0.00,0,0.00,5,9,55.55555556,Low
12/12/2015,680,9,0,166,850,2,12,6,13.8,4.9,57.2,3.759398496,37.59398496,0,0.003964553,0.000344744,0.001378975,0.002930322,5.271781776,63.746,8.591,7.968,9.334,10.8,10.464,13,177,0.228003626,0.002948992,3.007518797,44.36090226,5,0.125,0,2,1.9,0.00,0,0.00,5,9,55.55555556,Low
2/14/2016,616,8,0,207,945,2,13,13,15.7,4.4,70.3,2.5,43,0,0.006203549,0.001033925,0.000689283,0.003274095,2.122980189,60.277,8.392,8.061,10.169,11.2,10.906,25,267,0.227932871,0.002948077,6.5,36,4,0.325271643,0,2,1.9,0.00,0,0.00,6,11,54.54545455,Low
8/2/2015,812,5,0,179,788,3,9,3,19.8,4.2,64.7,1.287553648,35.19313305,0,0.004650971,0.001378065,0.002583873,0.002239356,4.931456057,72.574,6.615,6.002,7.751,9.2,9.164,19,298,0.228005602,0.002947011,1.716738197,48.92703863,8,-0.484693878,0,2,1.9,0.00,0,0.00,7,13,53.84615385,Low
1/11/2015,1015,9,0,674,3.186,9,46,5.1,14.6,4.5,65.4,1.45631068,33.00970874,0,0.004993913,0.001549835,0.001894243,0.002410854,1.023002193,62.958,10.161,9.517,7.597,12,10.746,16,261,0.227932774,0.00294607,4.854368932,51.45631068,9,0,0,2,1.9,0.00,0,0.00,29,57,50.87719298,Low
9/29/2017,23,10,0,266,1.34,1,1,1,264,4.9,0,1.424870466,39.50777202,0,0.015135879,0.003439972,0.007051944,0.007739938,-0.261623128,66.17,7.773,6.92,9.233,10,9.9,73,1027,0.228434611,0.002942548,9.455958549,42.35751295,26,0.854078237,0,2,2.7,87.00,8.689655,0.00,1,2,50,Low
9/22/2017,30,9,0,156,727,6,11,1.8,14,4.5,67.9,2.76816609,42.21453287,0,0.007392419,0.002063001,0.004985585,0.005157501,7.219678768,-70.557,57.384,69.857,12.071,61.2,28.69,44,448,0.228332415,0.002941231,2.76816609,49.82698962,6,0,0,2,2.7,87.00,8.689655,0.00,1,2,50,Low
11/7/2016,349,9,1,397,1.758,3,13,4.3,30.5,4.3,55.2,1.092896175,32.78688525,0,0.003953004,0.000859349,0.002749916,0.002062437,-0.107036201,71.694,6.427,5.971,8.493,7.6,8.477,12,221,0.22826775,0.002940398,4.371584699,42.07650273,8,0,0,2,1,295.00,5.898305,22.00,1,2,50,Low
9/25/2016,392,6,1,113,515,1,6,6,18.8,4.4,70.1,1.686746988,37.8313253,0,0.010305135,0.001717523,0.004122054,0.006011329,13.04579559,54.134,13.928,15.541,9.748,16.8,12.487,36,559,0.22812124,0.002938511,4.578313253,51.3253012,4,-0.140206813,0,2,1,295.00,5.898305,22.00,1,2,50,Low
9/9/2016,408,9,1,329,1.547,1,10,10,32.9,4.5,48.4,0.787401575,25.19685039,0,0.00377781,0.000515156,0.001545468,0.00120203,1.157226753,69.429,8.254,8.744,9.158,10,9.325,8,158,0.228076442,0.002937934,0,56.69291339,5,0,0,2,1,295.00,5.898305,22.00,1,2,50,Low
8/15/2016,433,10,1,357,1.686,4,21,5.2,17,4.6,58.5,0.531914894,43.35106383,0,0.00875251,0.001201325,0.001887796,0.002745885,2.055841298,49.872,14.675,16.175,10.154,16,11.832,26,489,0.228716606,0.002936227,12.5,38.56382979,9,0.375,0,2,1,295.00,5.898305,22.00,1,2,50,Low
8/14/2016,434,8,1,144,644,5,9,3,14.5,4.3,78.4,2.205882353,37.74509804,0,0.009604533,0.001372076,0.004802267,0.004973776,-2.932329332,60.839,9.139,8.149,9.202,11.6,11.194,47,559,0.228572488,0.002934377,4.166666667,45.34313725,6,1.315581402,0,2,1,295.00,5.898305,22.00,1,2,50,Low
12/2/2016,324,9,1,223,1.031,12,18,1.8,11.6,4.4,72.8,0.617283951,37.03703704,0,0.004115163,0.00068586,0.000514395,0.002057581,1.388113044,76.011,6.259,5.992,7.425,8,8.477,10,199,0.229132923,0.002933643,4.938271605,46.2962963,9,0.400927801,0,2,1,295.00,5.898305,22.00,2,4,50,Low
12/1/2016,325,0,1,288,1.353,2,15,7.5,19.2,4.5,61.6,0.378787879,34.84848485,0,0.00719861,0.002399537,0.001713955,0.004284887,3.04383294,76.884,5.97,4.743,6.286,8.8,9.371,23,322,0.229039562,0.002932447,7.196969697,46.96969697,4,0.291666667,0,5,9,247.00,9.28745,250.00,2,4,50,Low
6/9/2016,500,8,1,181,807,4,13,3.2,13.9,4.2,74.9,1.215805471,41.64133739,0,0.008736781,0.001541785,0.00291226,0.005481902,3.754312718,60.66,9.944,10.106,9.685,12.8,11.66,35,429,0.22892332,0.002930959,4.559270517,41.33738602,4,0,0,5,9,247.00,9.28745,250.00,3,6,50,Low
1/3/2016,658,1,1,124,554,1,7,7,17.7,4.3,75.3,2.34741784,34.27230047,0,0.004110117,0.000856274,0.001883804,0.002740078,-1.029864544,76.695,6.097,5.213,6.62,9.2,9.263,17,253,0.228848126,0.002929996,4.225352113,44.1314554,1,0,0,5,9,247.00,9.28745,250.00,3,6,50,Low
1/1/2016,660,6,1,184,878,5,10,2,18.4,4.5,60.7,2.112676056,44.36619718,0,0.003253113,0.000513649,0.001540948,0.002568247,-1.212336316,67.984,8.32,7.399,7.818,10,9.547,10,182,0.228798024,0.002929355,4.225352113,41.54929577,1,-0.75,0,5,9,247.00,9.28745,250.00,3,6,50,Low
12/25/2015,667,3,1,149,742,1,9,9,16.5,4.8,59.9,0.892857143,40.17857143,0,0.003594352,0.000684638,0.002225075,0.002738554,0.00524032,60.728,9.435,8.75,9.248,11.6,11.124,22,281,0.229027281,0.002928343,7.142857143,40.17857143,4,0.30922865,0,5,9,247.00,9.28745,250.00,3,6,50,Low
12/21/2015,671,2,1,143,682,1,8,8,17.8,4.6,57.9,2.352941176,45.29411765,0,0.005988967,0.00102668,0.000855567,0.002908927,-0.437461067,47.651,14.314,15.888,11.484,16.4,12.798,16,234,0.229275456,0.002927576,1.764705882,39.41176471,4,0,0,5,9,247.00,9.28745,250.00,3,6,50,Low
9/24/2015,759,5,1,189,854,5,8,1.6,23.6,4.3,69.1,1.219512195,37.80487805,0,0.004618906,0.000513212,0.002223918,0.0029082,0.442012303,59.093,9.551,9.019,9.866,12.4,11.66,20,223,0.229217533,0.002926837,2.43902439,45.12195122,6,0.447935297,1,3,1.11,145.00,7.889655,82.00,4,8,50,Low
12/26/2015,666,2,1,129,571,3,8,2.6,16.1,4.2,69.7,2.325581395,33.48837209,0,0.004617374,0.001710138,0.002394194,0.00222318,4.055178861,64.892,11.129,12.015,7.606,12.8,9.866,11,262,0.229141643,0.002925868,2.790697674,48.8372093,1,0,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
10/19/2015,734,9,1,200,1.043,2,7,3.5,28.5,5,39.9,2.702702703,37.16216216,0,0.005471226,0.000341952,0.000854879,0.001196831,0.226714658,72.033,7.28,6.496,7.884,9.2,9.124,10,183,0.229089431,0.002925201,3.378378378,45.27027027,4,0,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
9/4/2015,779,8,1,159,656,1,14,14,11.3,4,84.6,2.118644068,47.45762712,0,0.006323878,0.000512747,0.001025494,0.004443806,-0.274527729,42.047,14.776,16.003,11.432,16,13.142,24,331,0.229160126,0.002924139,10.59322034,33.05084746,3,0,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
9/1/2015,782,9,1,464,2.198,9,34,3.7,13.6,4.5,64.8,2.209944751,31.49171271,0,0.003075619,0.000854339,0.00153781,0.000854339,1.194148281,84.123,4.454,2.504,4.76,6.4,7.392,9,216,0.229096308,0.002923324,1.657458564,47.51381215,6,-0.195255474,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
8/28/2015,786,9,1,414,1.943,4,20,5,20.7,4.5,61.3,2.209944751,34.80662983,0,0.010926536,0.004097451,0.005975449,0.006316904,1.100813411,65.782,7.591,6.343,8.104,10.8,10.456,63,719,0.22921253,0.002920884,4.419889503,46.40883978,6,0.127411571,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
8/12/2015,802,3,1,403,1.861,6,22,3.6,18.3,4.4,66.8,0.974658869,30.79922027,0,0.009894555,0.003582511,0.008700384,0.006482639,3.725745524,63.482,10.223,9.565,7.316,12.4,10.947,40,629,0.229185516,0.002918582,3.50877193,44.0545809,4,0,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
8/3/2015,811,1,1,245,1.068,6,11,1.8,22.2,4.2,67.1,1.293103448,39.22413793,0,0.0139791,0.001875245,0.004261921,0.006819073,-3.875782114,65.392,9.256,9.345,8.804,12,11.031,43,587,0.229022281,0.002916504,2.801724138,43.75,8,0,1,3,1.11,145.00,7.889655,82.00,5,10,50,Low
6/1/2015,874,10,0,107,503,3,6,3,17.3,4.5,62.3,2.631578947,32.33082707,0,0.006304966,0.002215258,0.002044854,0.004089708,0.481936622,68.217,8.899,8.693,7.895,12,10.906,25,346,0.228928807,0.002915313,0.37593985,53.7593985,2,0,0,2,4.2,0.00,0,0.00,5,10,50,Low
8/28/2015,786,9,0,238,1.181,7,13,1.8,18.3,4.8,50.3,0.8,34.4,0,0.002044478,0.001022239,0.002044478,0.002385224,4.094677446,62.708,8.346,7.392,9.596,10.4,10.171,12,164,0.228884907,0.002914754,4.8,48,11,0,0,2,4.2,0.00,0,0.00,6,12,50,Low
8/1/2015,813,4,0,405,1.889,8,19,2.3,21.3,4.5,60.2,1.509433962,39.62264151,0,0.001703035,0.001192124,0.001873338,0.001873338,-0.140504742,50.407,11.301,10.81,10.751,14.8,13.368,43,393,0.228791896,0.00291357,4.150943396,38.49056604,8,0,0,2,4.2,0.00,0,0.00,6,12,50,Low
7/28/2015,817,2,0,171,819,1,12,12,14.2,4.5,66.2,2.433628319,35.39823009,0,0.009700443,0.002042199,0.00476513,0.005105497,-0.195879024,59.948,10.962,11.5,9.116,13.2,11.189,38,599,0.228939904,0.002911552,5.752212389,49.55752212,2,-0.715909091,0,2,4.2,0.00,0,0.00,6,12,50,Low
7/16/2015,829,1,0,140,620,4,10,2.5,14,4.2,71.7,2.43902439,40.97560976,0,0.004763695,0.000680528,0.00255198,0.002722112,-0.52888483,64.895,7.769,7.233,9.082,9.2,9.519,17,259,0.229021199,0.002910637,3.902439024,38.53658537,8,0.2412764,0,2,4.2,0.00,0,0.00,6,12,50,Low
7/11/2015,834,1,0,327,1.574,5,16,3.2,20.4,4.6,59.8,5.555555556,37.03703704,0,0.004422355,0.000680362,0.001190634,0.001700906,2.302799987,70.884,6.9,5.439,6.921,9.2,9.481,14,204,0.228964377,0.002909915,3.086419753,39.50617284,4,0,0,2,4.2,0.00,0,0.00,6,12,50,Low
7/4/2015,841,10,0,380,1.915,3,18,6,21.1,4.9,48.7,2.380952381,36.50793651,0,0.007649731,0.002379916,0.00254991,0.004589838,-0.502585558,62.899,9.626,10.301,9.945,11.6,10.746,32,481,0.228831901,0.002908232,3.703703704,45.76719577,14,0.093075208,0,2,4.2,0.00,0,0.00,6,12,50,Low
2/16/2015,979,10,0,295,1.325,6,10,2,29.1,4.3,54.9,2.309468822,45.03464203,0,0.010192762,0.000849397,0.001189156,0.006455416,2.319313098,49.373,12.382,13.082,11.235,14.4,12.585,49,608,0.228986265,0.002906305,10.3926097,36.48960739,6,0.47,0,2,4.2,0.00,0,0.00,6,12,50,Low
5/22/2015,884,0,1,195,984,4,8,2,21.1,4.7,55.7,1.791044776,39.10447761,0,0.008829227,0.001358343,0.003735442,0.005603164,6.553155703,53.662,13.178,13.764,8.578,15.6,12.798,32,433,0.229174757,0.002904817,5.970149254,45.67164179,2,0,1,2,2.7,420.00,6.621428,20.00,8,16,50,Low
2/28/2015,967,10,1,264,1.503,6,27,4.5,9.7,5.4,50.4,1.239669421,39.25619835,0,0.006959013,0.001018392,0.002715712,0.004243301,1.133056694,49.591,13.618,14.442,9.748,16,12.928,23,309,0.229242826,0.002903742,2.066115702,35.95041322,1,0,1,2,2.7,420.00,6.621428,20.00,8,16,50,Low
1/29/2015,997,8,1,217,1.005,1,7,7,29.5,4.6,53.3,1.470588235,47.64705882,0,0.007634222,0.000169649,0.001866143,0.006277027,1.555146029,56.719,7.924,7.558,11.966,10.4,10.149,46,462,0.230193014,0.002902234,9.411764706,25.29411765,6,0.685,1,2,2.7,420.00,6.621428,20.00,8,16,50,Low
5/15/2015,891,3,1,341,1.52,1,23,23,14.8,4.3,75.1,1.709401709,35.8974359,0,0.005426773,0.00101752,0.001865453,0.002713387,2.235880799,55.663,12.203,13.418,9.896,15.6,13.247,28,316,0.230110765,0.002901197,8.974358974,50,9,0.22767387,1,2,2.7,420.00,6.621428,20.00,9,18,50,Low
3/1/2015,966,10,1,394,1.753,1,31,31,12.7,4.2,74,1.578947368,40,0,0.009999746,0.002033847,0.001864359,0.00423718,-0.021961033,73.744,6.937,6.3,7.901,8.8,8.954,26,485,0.229977323,0.002899515,5,44.47368421,6,0,1,2,2.7,420.00,6.621428,20.00,9,18,50,Low
5/24/2015,882,1,1,113,509,3,5,1.6,22.6,4.3,64.8,1.307189542,33.55119826,0,0.009484757,0.003556784,0.004064896,0.005419861,-0.913106145,75.967,5.984,4.516,6.289,8.8,9.245,39,556,0.229968844,0.002897485,4.357298475,41.39433551,6,0.092585693,1,2,2.7,420.00,6.621428,20.00,10,20,50,Low
5/23/2015,883,1,1,136,584,4,10,2.5,13.6,4.1,72.9,4.580152672,31.29770992,0,0.003725423,0.001016024,0.000508012,0.001862711,0.180601541,60.685,11.937,12.891,8.143,14,11.216,9,159,0.229922912,0.002896907,0.763358779,50.38167939,9,0.074443842,1,2,2.7,420.00,6.621428,20.00,10,20,50,Low
4/6/2015,930,3,1,238,1.109,4,9,2.2,26.4,4.5,53.8,0.64516129,32.90322581,0,0.003555261,0.001692981,0.002031577,0.002539472,2.389269714,72.186,6.545,4.893,6.676,8.8,9.245,13,193,0.229868588,0.002896222,0.64516129,49.03225806,8,-0.007525893,1,2,2.7,420.00,6.621428,20.00,10,20,50,Low
3/24/2015,943,4,1,137,578,1,8,8,17.1,4,77,2.985074627,38.80597015,0,0.008461425,0.0011846,0.003553799,0.00456917,-2.109095976,54.391,12.353,12.801,9.194,14,11.756,23,358,0.230079461,0.00289504,4.850746269,45.14925373,4,-0.203021646,1,2,2.7,420.00,6.621428,20.00,10,20,50,Low
2/20/2015,975,0,0,378,1.84,5,21,4.2,18,4.7,60.5,0.641025641,34.61538462,0,0.004568087,0.000676754,0.000676754,0.000507565,0.428651236,77.139,6.785,6.103,6.845,9.2,8.809,9,183,0.230024785,0.002894352,2.564102564,50.64102564,10,0,0,2,9,0.00,0,31.00,10,20,50,Low
1/27/2015,999,10,0,217,910,9,10,1.1,21.7,4,72.1,1.408450704,39.90610329,0,0.010989977,0.002367072,0.001859842,0.004734144,0.676411569,58.772,10.135,10.51,10.373,12.8,11.706,48,584,0.230180079,0.002892475,4.694835681,43.89671362,6,-0.242362146,0,2,9,0.00,0,31.00,10,20,50,Low
2/27/2015,968,7,0,316,1.443,4,15,3.7,21,4.4,66.3,2.479338843,33.05785124,0,0.005746446,0.001690131,0.002366184,0.002535197,-0.560780081,70.515,9.524,9.666,6.733,11.6,9.325,12,291,0.230247489,0.002891409,2.066115702,52.89256198,4,0,0,2,9,0.00,0,31.00,11,22,50,Low
2/19/2015,976,8,0,144,713,1,7,7,20.5,4.8,52.8,0.557103064,33.70473538,0,0.00793931,0.002702744,0.003547351,0.003547351,-3.561506176,66.028,9.383,9.621,8.607,10.8,9.633,22,453,0.230273865,0.002889831,4.178272981,50.4178273,7,0,0,2,9,0.00,0,31.00,12,24,50,Low
2/25/2015,970,8,0,293,1.282,5,18,3.6,16.2,4.2,73.3,0.636942675,38.85350318,0,0.003546471,0.000506639,0.001351036,0.002195434,1.305782082,51.812,11.214,11.549,11.399,15.2,13.757,27,231,0.23021889,0.002889141,3.184713376,49.68152866,5,0,0,2,9,0.00,0,31.00,13,26,50,Low
2/1/2015,994,9,0,479,2.258,8,15,2.1,31.8,4.5,48.4,1.801801802,28.82882883,0,0.007595693,0.001012759,0.003882243,0.004557416,3.666555186,73.599,7.176,6.215,7.246,9.2,9.325,24,416,0.230254359,0.002887678,3.603603604,52.55255255,10,0.402100461,0,2,9,0.00,0,31.00,23,46,50,Low
10/9/2017,13,9,0,63,260,4,4,1.3,14,4.1,76.3,0.720720721,33.51351351,0,0.013323372,0.002698404,0.007083312,0.007589262,6.684301073,50.55,14.605,15.546,9.305,18,14.314,64,731,0.230364012,0.002885245,3.783783784,49.18918919,5,0,0,2,9,0.00,0,31.00,0,1,0,Low
10/1/2017,21,7,0,81,309,2,3,3,24,3.7,74.3,0,22.85714286,0,0.000674528,0,0.001011792,0.000505896,1.164295274,82.114,4.837,3.587,5.857,8,8.477,5,81,0.230339527,0.002884938,1.428571429,54.28571429,2,0,0,2,9,0.00,0,31.00,0,1,0,Low
9/29/2017,23,0,1,60,301,1,3,3,20,4.9,61,0,20.68965517,0,0.001180263,0.000505827,0.000843045,0.001180263,4.530809179,78.581,7.143,6.194,5.552,8.8,7.743,3,100,0.230460922,0.002884557,5.747126437,65.51724138,4,0.050486618,1,2,2,16.00,8.4375,0.00,0,1,0,Low
9/24/2017,28,9,1,73,331,1,4,4,18.2,4.4,68.9,4.411764706,44.11764706,0,0.001685914,0.000168591,0.00118014,0.001685914,1.378966387,57.216,10.33,11.36,11.491,13.6,12.487,9,93,0.230588935,0.002884259,1.470588235,42.64705882,4,0.259353741,1,2,2,16.00,8.4375,0.00,0,1,0,Low
9/24/2017,28,8,1,125,489,1,8,8,15.6,3.8,82,2.43902439,40.24390244,0,0.002191408,0.00016857,0.000842849,0.001011419,1.156255289,69.364,8.243,8.167,8.488,9.2,8.477,4,105,0.23071202,0.0028839,3.658536585,45.12195122,2,0.75,1,2,2,16.00,8.4375,0.00,0,1,0,Low
9/24/2017,28,8,1,265,1.311,3,12,6,21.2,4.8,50.5,0,24.82269504,0,0.003202136,0.001516801,0.001179734,0.001179734,1.747508342,82.201,5.769,3.975,4.965,8.8,8.477,8,164,0.230662654,0.002883283,0.709219858,56.73758865,6,0,1,2,2,16.00,8.4375,0.00,0,1,0,Low
9/24/2017,28,9,1,161,683,1,7,7,23,4.1,68.9,0.332225914,46.51162791,0,0.008591311,0.000842285,0.000505371,0.002526856,-1.622474655,52.789,11.094,11.023,10.701,13.6,12.608,40,427,0.230557342,0.002881967,13.62126246,38.53820598,1,0,1,2,2,16.00,8.4375,0.00,0,1,0,Low
5/28/2017,147,10,1,371,1.691,6,16,3.2,23,4.4,59.3,1.129943503,32.76836158,0,0.00404184,0.00117887,0.00151569,0.00151569,0.944271592,68.535,9.52,9.411,7.119,12.4,10.746,14,222,0.230647101,0.002881193,7.90960452,54.23728814,6,0,1,2,2,16.00,8.4375,0.00,0,1,0,Low
4/22/2017,183,0,0,110,498,4,8,2,13.7,4.3,75.2,1.187648456,35.86698337,0,0.009256688,0.001009821,0.004375889,0.005722316,3.323177598,61.073,10.309,10,8.491,12.8,11.296,39,554,0.230499947,0.002879355,8.551068884,49.16864608,3,0,0,2,1.8,0.00,0,0.00,0,1,0,Low
3/9/2017,227,6,0,308,1.452,1,14,14,22,4.6,52.3,1.492537313,32.8358209,0,0.003533706,0.000336543,0.001850989,0.000841358,0.476516993,74.406,6.892,6.273,7.75,8.8,8.477,7,155,0.230453149,0.00287877,2.985074627,43.28358209,9,0,0,2,1.8,0.00,0,0.00,0,1,0,Low
11/28/2016,328,5,0,136,659,1,7,7,19.4,4.5,65.1,2.332361516,35.56851312,0,0.006559153,0.001850017,0.004372768,0.003531851,0.842565262,56.864,10.219,9.527,9.602,12,11.329,37,484,0.230333446,0.002877275,4.373177843,51.60349854,3,0,0,2,1.8,0.00,0,0.00,0,1,0,Low
10/2/2016,385,7,0,242,1.282,5,16,4,14.9,5.1,52.7,0,50.85714286,0,0.003699189,0.00033629,0.000840725,0.00134516,0.610688291,66.436,8.819,9.514,9.748,9.6,8.477,7,194,0.230272421,0.002876513,12,25.71428571,8,-0.041666667,0,2,1.8,0.00,0,0.00,0,1,0,Low
9/16/2016,401,7,0,425,2.086,8,19,2.3,22.3,4.8,49.7,1.393728223,43.55400697,0,0.006891023,0.002353032,0.000336147,0.003361474,-2.092284405,54.558,9.79,10.058,12.155,11.6,11.124,33,400,0.230777729,0.002875264,6.271777003,37.63066202,11,0.597627737,0,2,1.8,0.00,0,0.00,0,1,0,Low
4/7/2017,198,3,0,66,283,1,6,6,11,4.1,82.8,1.6563147,36.85300207,0,0.010916737,0.002015398,0.006382093,0.00890134,-1.294926872,54.315,11.437,11.644,10.08,13.6,12.061,52,671,0.230609171,0.002873163,3.519668737,46.37681159,4,0,0,2,1.8,0.00,0,0.00,1,3,33.33333333,Low
3/1/2017,235,10,0,81,409,2,7,3.5,11.5,4.8,63.4,1.315789474,31.57894737,0,0.001679309,0.000167931,0.000839655,0.000839655,0.44236669,81.859,4.616,3.275,6.112,6.4,7.472,4,90,0.230582671,0.002872833,0,48.68421053,13,-0.445640666,0,2,1.8,0.00,0,0.00,1,3,33.33333333,Low
